pair_id,conversation_id,customer_tweet_id,response_tweet_id,customer_author_id,customer_text,response_text,customer_text_normalized,response_text_normalized,customer_timestamp,response_timestamp,turn_delay_seconds,response_has_url,response_requests_dm,response_mentions_genius_bar,response_has_troubleshooting,conversation_length
25901,915188,915187,915189,337310,"@AppleSupport Thanks for the reply, they’ve all come back now!","@337310 Excellent news! If you need us down the road, we're here from 5am until 8pm Pacific time, daily, and always happy to help.","@AppleSupport Thanks for the reply, they’ve all come back now!","@user Excellent news! If you need us down the road, we're here from 5am until 8pm Pacific time, daily, and always happy to help.",Fri Oct 13 20:25:34 +0000 2017,Fri Oct 13 20:37:01 +0000 2017,687,False,False,False,False,4
56711,1762221,1762221,1762220,530234,"@AppleSupport for the love of god, can we get an update for this “I️” nonsense?",@530234 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"@AppleSupport for the love of god, can we get an update for this “I️” nonsense?",@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:07:20 +0000 2017,Tue Nov 07 20:35:36 +0000 2017,5296,True,False,False,True,2
73067,2055091,2055091,2055090,607801,"Hey, @115858 - you broke iPhone7+ iTunes in Elantra through USB with iOS11, fixed it on 2nd patch, and broke it again with latest patch. 🙁",@607801 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU2kzhr,"Hey, @user - you broke iPhone7+ iTunes in Elantra through USB with iOS11, fixed it on 2nd patch, and broke it again with latest patch. 🙁",@user We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU2kzhr,Wed Oct 18 23:53:15 +0000 2017,Thu Oct 19 00:12:00 +0000 2017,1125,True,True,False,False,2
104411,2913317,2913317,2913316,806479,@AppleSupport hi so i updated my phone yesterday and now can no longer connect it to my car via usb???,"@806479 We certainly want you to enjoy your iPhone on the go. Let's take a look into this issue and work towards a resolution. To get us started, may we have a description of the issue? https://t.co/GDrqU22YpT",@AppleSupport hi so i updated my phone yesterday and now can no longer connect it to my car via usb???,"@user We certainly want you to enjoy your iPhone on the go. Let's take a look into this issue and work towards a resolution. To get us started, may we have a description of the issue? https://t.co/GDrqU22YpT",Tue Nov 28 21:59:43 +0000 2017,Tue Nov 28 22:26:00 +0000 2017,1577,True,False,False,False,2
39690,1413226,1413225,1413227,448425,@AppleSupport iPhone 5s and 11.3,"@448425 Does it show the version number as 11.3 in Settings &gt; General&gt; About, next to version? DM the answer. https://t.co/GDrqU22YpT",@AppleSupport iPhone 5s and 11.3,"@user Does it show the version number as 11.3 in Settings &gt; General&gt; About, next to version? DM the answer. https://t.co/GDrqU22YpT",Thu Nov 02 01:36:42 +0000 2017,Thu Nov 02 02:17:30 +0000 2017,2448,True,True,False,True,4
83209,2294700,2294700,2294699,666322,"@115858 @AppleSupport  Is this green pixel supposed to be on my brand new iPhone X? Also, why can’t I just get a simple replacement phone at your stores? Why do I have to pay another grand to get a replacement or pay for “repair”?! https://t.co/QVEzzAx8eC","@666322 We know you expect the best from your new iPhone, and we'll do everything we can to help resolve this with you. Go ahead and send us a DM with the country you're located in, and we'll pick back up there. https://t.co/GDrqU22YpT","@user @AppleSupport Is this green pixel supposed to be on my brand new iPhone X? Also, why can’t I just get a simple replacement phone at your stores? Why do I have to pay another grand to get a replacement or pay for “repair”?! https://t.co/QVEzzAx8eC","@user We know you expect the best from your new iPhone, and we'll do everything we can to help resolve this with you. Go ahead and send us a DM with the country you're located in, and we'll pick back up there. https://t.co/GDrqU22YpT",Sat Nov 11 22:20:01 +0000 2017,Sat Nov 11 23:44:00 +0000 2017,5039,True,True,False,False,2
103811,2894703,2894700,2894698,569775,"@AppleSupport Latest ios 11.1.2
More than 10 days and some issues from beginning like screen freezing sometimes",@569775 Thanks!  Does it help to restart your iPhone?,@AppleSupport Latest ios 11.1.2 More than 10 days and some issues from beginning like screen freezing sometimes,@user Thanks! Does it help to restart your iPhone?,Tue Nov 28 16:04:01 +0000 2017,Tue Nov 28 16:10:00 +0000 2017,359,False,False,False,True,6
42700,1497989,1497989,1497988,467804,"@AppleSupport Why do 22,000 pictures, taking 5.5GB in a MacOS folder consume 135GB in my ""Photos Library.photoslibrary""? Why?","@467804 Let's take a look into this together. Please send us a DM, and we'll get started. https://t.co/GDrqU22YpT","@AppleSupport Why do 22,000 pictures, taking 5.5GB in a MacOS folder consume 135GB in my ""Photos Library.photoslibrary""? Why?","@user Let's take a look into this together. Please send us a DM, and we'll get started. https://t.co/GDrqU22YpT",Fri Nov 03 03:29:25 +0000 2017,Fri Nov 03 12:47:00 +0000 2017,33455,True,True,False,False,2
86586,2353702,2353702,2353700,680110,@AppleSupport my iPhone 7 is less than 10 months old and my earphones/handsfree have stopped working. #nothappy #Apple,@680110 We'd like to help get it working right. Are you having the issue with the EarPods that came with your iPhone? Have you tested another pair to rule out your iPhone's Lightning port?,@AppleSupport my iPhone 7 is less than 10 months old and my earphones/handsfree have stopped working. #nothappy #Apple,@user We'd like to help get it working right. Are you having the issue with the EarPods that came with your iPhone? Have you tested another pair to rule out your iPhone's Lightning port?,Mon Nov 13 17:19:37 +0000 2017,Mon Nov 13 18:29:24 +0000 2017,4187,False,False,False,False,4
54557,1721919,1721919,1721918,521047,".@115858 the new update to the iPhone is horrible, I am losing battery power at an alarming rate now. #horrible #howdoiundoit",@521047 Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,".@user the new update to the iPhone is horrible, I am losing battery power at an alarming rate now. #horrible #howdoiundoit",@user Send us a DM and let us know what version of iOS you're running. We'll go from there. https://t.co/GDrqU22YpT,Tue Oct 17 18:20:41 +0000 2017,Tue Oct 17 18:30:38 +0000 2017,597,True,True,False,False,2
53728,9200,9281,1709258,517923,"@AppleSupport My iPhone is being incredibly unresponsive, and will just freeze at times, and take many minutes to catch up. Running IOS 7.0.3","@517923 We're happy to help you with this. Which iPhone model are you using, and was iOS 7.0.3 a typo or the actual version?","@AppleSupport My iPhone is being incredibly unresponsive, and will just freeze at times, and take many minutes to catch up. Running IOS 7.0.3","@user We're happy to help you with this. Which iPhone model are you using, and was iOS 7.0.3 a typo or the actual version?",Tue Nov 07 00:24:56 +0000 2017,Tue Nov 07 01:08:31 +0000 2017,2615,False,False,False,True,100
73776,2063439,2063435,2063437,610274,"@AppleSupport I have restarted it twice now and still no difference, I mostly use it inside. This has been happening for about 24hrs now","@610274 Got it, thanks! So we can look closer into this with you, can you DM us which iOS version you're using? https://t.co/GDrqU22YpT","@AppleSupport I have restarted it twice now and still no difference, I mostly use it inside. This has been happening for about 24hrs now","@user Got it, thanks! So we can look closer into this with you, can you DM us which iOS version you're using? https://t.co/GDrqU22YpT",Thu Oct 19 01:15:54 +0000 2017,Thu Oct 19 01:53:26 +0000 2017,2252,True,True,False,False,6
7316,288489,288489,288488,184723,@AppleSupport I did my new update now my phone randomly locks and resets itself. Will there be a new update to fix this?,@184723 That's not the experience we want you to have. DM us using the link below. We'll work from there. https://t.co/GDrqU22YpT,@AppleSupport I did my new update now my phone randomly locks and resets itself. Will there be a new update to fix this?,@user That's not the experience we want you to have. DM us using the link below. We'll work from there. https://t.co/GDrqU22YpT,Fri Oct 06 11:49:10 +0000 2017,Fri Oct 06 15:16:00 +0000 2017,12410,True,True,False,False,2
62355,1882146,1882146,1882142,561675,@118845 why I’m not getting any useful answer every time I contact your support? ..It’s almosta month now,@561675  Hey there! We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,@user why I’m not getting any useful answer every time I contact your support? ..It’s almosta month now,@user Hey there! We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,Sat Oct 21 16:45:45 +0000 2017,Sat Oct 21 19:37:03 +0000 2017,10278,True,True,False,False,5
91551,2487314,2487313,2487315,710413,"@AppleSupport Yeah, do not disturb has been turned off","@710413 Thank you for checking. Do you notice if notifications aren't received by certain contacts or if it happens during a specific time of day? Also to clarify the issue, are you seeing the notification on the screen just not receiving the sound?","@AppleSupport Yeah, do not disturb has been turned off","@user Thank you for checking. Do you notice if notifications aren't received by certain contacts or if it happens during a specific time of day? Also to clarify the issue, are you seeing the notification on the screen just not receiving the sound?",Wed Nov 15 16:20:09 +0000 2017,Wed Nov 15 17:07:39 +0000 2017,2850,False,False,False,False,6
103452,2888387,2888387,2888385,697403,Got a call my CC info &amp; SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name &amp; won’t delete even when I️ reset my Keychain. @AppleSupport you wanna spot me for a new identity orrr? https://t.co/wb5ru2w4AN,@697403 We’d like to look into this with you. Please send us a DM to let us know details about the call you received. https://t.co/GDrqU22YpT,Got a call my CC info &amp; SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name &amp; won’t delete even when I️ reset my Keychain. @AppleSupport you wanna spot me for a new identity orrr? https://t.co/wb5ru2w4AN,@user We’d like to look into this with you. Please send us a DM to let us know details about the call you received. https://t.co/GDrqU22YpT,Tue Nov 28 04:51:32 +0000 2017,Tue Nov 28 13:39:00 +0000 2017,31648,True,True,False,False,3
83493,2296312,2296314,2296315,666708,@AppleSupport thank you!!,@666708 You're welcome. Reach out if you need us in the future.,@AppleSupport thank you!!,@user You're welcome. Reach out if you need us in the future.,Sun Nov 12 22:20:26 +0000 2017,Sun Nov 12 23:09:25 +0000 2017,2939,False,False,False,False,6
19911,708659,708652,708649,289410,@AppleSupport I have the iPhone 7 plus and it just says update requested. It shows the update but it won't go any further from there.,@289410 Let's look into this together. Do you get any kind of error message when trying to update?,@AppleSupport I have the iPhone 7 plus and it just says update requested. It shows the update but it won't go any further from there.,@user Let's look into this together. Do you get any kind of error message when trying to update?,Tue Oct 10 19:24:02 +0000 2017,Tue Oct 10 20:14:31 +0000 2017,3029,False,False,False,True,11
104578,2918901,2918900,2918902,807888,@AppleSupport Hello! My Apple Music seems to have been signed out? Or something.. basically I can't listen to my music and I dunno what to do,@807888 Got it. Can you tell us what is happening when you try to listen to music specifically? DM the answer below. https://t.co/GDrqU22YpT,@AppleSupport Hello! My Apple Music seems to have been signed out? Or something.. basically I can't listen to my music and I dunno what to do,@user Got it. Can you tell us what is happening when you try to listen to music specifically? DM the answer below. https://t.co/GDrqU22YpT,Wed Nov 29 00:33:02 +0000 2017,Wed Nov 29 00:46:00 +0000 2017,778,True,True,False,False,4
92218,2506771,2506771,2506770,714745,I’ve gotten about 3 new phones for the SAME issue. Here for the 4th? Getting real tired @115858,"@714745 We understand the importance of being able to rely on your iPhone. Message us in DM where we can learn a bit more about what's going on, and work with you to reach a definitive solution. https://t.co/GDrqU22YpT",I’ve gotten about 3 new phones for the SAME issue. Here for the 4th? Getting real tired @user,"@user We understand the importance of being able to rely on your iPhone. Message us in DM where we can learn a bit more about what's going on, and work with you to reach a definitive solution. https://t.co/GDrqU22YpT",Sun Nov 26 19:14:08 +0000 2017,Sun Nov 26 19:24:57 +0000 2017,649,True,True,False,False,2
84803,2307575,2307575,2307574,669398,@AppleSupport Please I need to know if anyone else have battery draining issues after upgraded to ios 11. I bought my iphone 8 and i dont know if the problem is the phone or ios...,@669398 We'd like to look into this with you. DM us details of the battery issues you're having with your iPhone 8 and we'll work with you on resolving the issues you're having. https://t.co/GDrqU22YpT,@AppleSupport Please I need to know if anyone else have battery draining issues after upgraded to ios 11. I bought my iphone 8 and i dont know if the problem is the phone or ios...,@user We'd like to look into this with you. DM us details of the battery issues you're having with your iPhone 8 and we'll work with you on resolving the issues you're having. https://t.co/GDrqU22YpT,Mon Nov 13 00:27:12 +0000 2017,Mon Nov 13 01:16:00 +0000 2017,2928,True,True,False,False,4
102451,2837178,2837178,2837177,335864,"@AppleSupport Hi, I have an issue where I have set my Calendar app on Mac to start week on Monday but it randomly changes to start week on Sunday and I have to keep changing it back, can you please advise a fix?",@335864 Hi there. We can definitely look into this further with you. Which macOS are you running currently? DM us and let us know. https://t.co/GDrqU22YpT,"@AppleSupport Hi, I have an issue where I have set my Calendar app on Mac to start week on Monday but it randomly changes to start week on Sunday and I have to keep changing it back, can you please advise a fix?",@user Hi there. We can definitely look into this further with you. Which macOS are you running currently? DM us and let us know. https://t.co/GDrqU22YpT,Mon Nov 27 14:17:54 +0000 2017,Mon Nov 27 15:29:27 +0000 2017,4293,True,True,False,False,2
64458,1921884,1921884,1921883,572134,"@AppleSupport my ipad camera has had a black screen for a while, where are some places I could have it checked/fixed if anything wrong?",@572134 Thanks for reaching out to us for support. We’d love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,"@AppleSupport my ipad camera has had a black screen for a while, where are some places I could have it checked/fixed if anything wrong?",@user Thanks for reaching out to us for support. We’d love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,Fri Oct 27 02:24:10 +0000 2017,Fri Oct 27 02:45:00 +0000 2017,1250,True,True,False,False,2
42391,1485395,1485395,1485394,464936,@115858 umm i just wanna talk to yall about this update.. i just want to talk.,"@464936 Sure, join us in DM if you have concerns about the update and we'll do our best to assist. https://t.co/GDrqU22YpT",@user umm i just wanna talk to yall about this update.. i just want to talk.,"@user Sure, join us in DM if you have concerns about the update and we'll do our best to assist. https://t.co/GDrqU22YpT",Fri Nov 03 02:48:28 +0000 2017,Fri Nov 03 03:54:26 +0000 2017,3958,True,True,False,True,2
21660,769024,769024,769023,303628,"Not getting consistent push notifications from @4305 since upgrading to iOS 11
Is this an issue with your APNs @AppleSupport ?",@303628 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Not getting consistent push notifications from @user since upgrading to iOS 11 Is this an issue with your APNs @AppleSupport ?,@user Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Oct 11 22:12:16 +0000 2017,Wed Oct 11 22:48:00 +0000 2017,2144,True,True,False,False,2
56861,1763555,1763555,1763554,136047,@AppleSupport Hello. I believe I’ve been sent a fake e-mail by someone posing as Apple saying my account will be closed. Odd. Can you help?,@136047 Hey there! This article should help: https://t.co/LNMCdqt6fD Join us in DM if you would like additional help! We're here for you https://t.co/GDrqU22YpT,@AppleSupport Hello. I believe I’ve been sent a fake e-mail by someone posing as Apple saying my account will be closed. Odd. Can you help?,@user Hey there! This article should help: https://t.co/LNMCdqt6fD Join us in DM if you would like additional help! We're here for you https://t.co/GDrqU22YpT,Tue Nov 07 15:38:00 +0000 2017,Tue Nov 07 18:33:00 +0000 2017,10500,True,True,False,False,5
1825,82060,82058,82056,134161,"@AppleSupport @AppleSupport to unlock my iPhone, it happened every time. Sorry I took so long to answer, had to buy a new one 😕. The old one says Error 9 when trying to restore. Is there a solution?","@134161 We’ll want to be sure to follow the steps listed here for restore error 9: https://t.co/lMMVPdjGNN 

Let us know if you’re still having issues after completing the steps.","@AppleSupport @AppleSupport to unlock my iPhone, it happened every time. Sorry I took so long to answer, had to buy a new one 😕. The old one says Error 9 when trying to restore. Is there a solution?",@user We’ll want to be sure to follow the steps listed here for restore error 9: https://t.co/lMMVPdjGNN Let us know if you’re still having issues after completing the steps.,Thu Nov 30 04:24:55 +0000 2017,Thu Nov 30 13:15:00 +0000 2017,31805,True,False,False,True,6
25780,908496,908496,908495,335764,Not sure if i mentioned it or not but this @115858 update sucks big time! My phone is shit now. That is all.,@335764 We're happy to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Not sure if i mentioned it or not but this @user update sucks big time! My phone is shit now. That is all.,@user We're happy to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Sat Oct 21 00:47:27 +0000 2017,Sat Oct 21 02:48:25 +0000 2017,7258,True,True,False,False,2
23928,853149,853149,853148,322672,@AppleSupport #iphone8 &amp; #iOS11 are the worst device &amp; software ever produced by #apple very disappointing update ios 11.0.2 to be stable,@322672 We want to help. Tell us what's happening via DM. https://t.co/GDrqU22YpT,@AppleSupport #iphone8 &amp; #iOS11 are the worst device &amp; software ever produced by #apple very disappointing update ios 11.0.2 to be stable,@user We want to help. Tell us what's happening via DM. https://t.co/GDrqU22YpT,Mon Oct 09 10:09:47 +0000 2017,Mon Oct 09 14:42:30 +0000 2017,16363,True,True,False,False,2
100822,2777523,2777522,2777524,775992,@AppleSupport The iPhone 6 Plus. Can we arrange a call?,"@775992 Thanks for clarifying this for us. If you'd prefer to work with our telephone support, you're welcome to reach out to us here:  https://t.co/IBIY3vMgPj",@AppleSupport The iPhone 6 Plus. Can we arrange a call?,"@user Thanks for clarifying this for us. If you'd prefer to work with our telephone support, you're welcome to reach out to us here: https://t.co/IBIY3vMgPj",Tue Nov 21 16:12:46 +0000 2017,Tue Nov 21 16:54:00 +0000 2017,2474,True,False,False,False,4
2340,97031,97031,97029,137180,"Is it just me or is the @115858 app store a piece of shit? I rarely use it, but everytime I need to, it's always the biggest pain in the ass!",@137180 We'd like to look into the issues you're having with the Apple Store app. Can you explain the issues you are seeing?,"Is it just me or is the @user app store a piece of shit? I rarely use it, but everytime I need to, it's always the biggest pain in the ass!",@user We'd like to look into the issues you're having with the Apple Store app. Can you explain the issues you are seeing?,Thu Nov 30 15:57:42 +0000 2017,Thu Nov 30 16:22:31 +0000 2017,1489,False,False,True,False,3
32013,1141673,1141671,1141674,209814,@AppleSupport it’s everything. Particularly native apple apps like messages. My phone is a 6.,@209814 Got it! Which iOS version are we working with? You'll find that in Settings &gt; General &gt; About. Please DM us. https://t.co/GDrqU22YpT,@AppleSupport it’s everything. Particularly native apple apps like messages. My phone is a 6.,@user Got it! Which iOS version are we working with? You'll find that in Settings &gt; General &gt; About. Please DM us. https://t.co/GDrqU22YpT,Sun Oct 15 16:27:54 +0000 2017,Sun Oct 15 16:57:00 +0000 2017,1746,True,True,False,True,5
92348,2509398,2509398,2509397,715350,My phone decided to fuck me over and update last night and set my time back an hour.. and I missed my app. Wtf @115858,@715350 We appreciate you getting in contact with us. We definitely know how important having the correct time is on your iPhone. Please send us a DM. https://t.co/GDrqU22YpT,My phone decided to fuck me over and update last night and set my time back an hour.. and I missed my app. Wtf @user,@user We appreciate you getting in contact with us. We definitely know how important having the correct time is on your iPhone. Please send us a DM. https://t.co/GDrqU22YpT,Wed Nov 15 21:13:06 +0000 2017,Wed Nov 15 22:19:31 +0000 2017,3985,True,True,False,False,2
51395,1676241,1676241,1676239,315992,@AppleSupport what’s your return policy on opened &amp; used MacBook laptops within the 14 day return period? Full refund?,"@315992 We’d like to point you in the right direction for your return question.  Was it purchased at an Apple Store, or online?",@AppleSupport what’s your return policy on opened &amp; used MacBook laptops within the 14 day return period? Full refund?,"@user We’d like to point you in the right direction for your return question. Was it purchased at an Apple Store, or online?",Mon Nov 06 05:38:11 +0000 2017,Mon Nov 06 14:39:01 +0000 2017,32450,False,False,True,False,4
80623,2255521,2255521,2255520,656944,Okay @115858 how about you get your shit together a fix this!! I️,"@656944 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",Okay @user how about you get your shit together a fix this!! I️,"@user We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",Fri Nov 10 21:52:50 +0000 2017,Sat Nov 11 00:01:58 +0000 2017,7748,True,False,False,True,2
47677,1614471,1614471,1614470,495221,How do you screenshot with iPhone X @AppleSupport,@495221 You can see how to take a screenshot on iPhone X here: https://t.co/iQkc2ZuaLN,How do you screenshot with iPhone X @AppleSupport,@user You can see how to take a screenshot on iPhone X here: https://t.co/iQkc2ZuaLN,Sun Nov 05 02:10:37 +0000 2017,Sun Nov 05 13:21:29 +0000 2017,40252,True,False,False,False,2
31268,1106634,1106634,1106632,381173,@AppleSupport https://t.co/STGglay2gY,"@381173 We'd like to help any way we can. Let's start with your model and if it has iOS 11.0.3 installed. Also, any steps tried so far?",@AppleSupport https://t.co/STGglay2gY,"@user We'd like to help any way we can. Let's start with your model and if it has iOS 11.0.3 installed. Also, any steps tried so far?",Tue Oct 24 00:27:39 +0000 2017,Tue Oct 24 00:39:02 +0000 2017,683,False,False,False,True,5
59349,1803822,1803821,1803820,432281,@130713 Can you please tell me what logic apple follows in booking iphonex? I booked in the night and lost my sleep and still get 5-6 week estimate. Even now if we book it is still the same estimate? @AppleSupport,@432281 To give you the best support options we need some additional details. Let's go to DM and let us know which country you're in. https://t.co/GDrqU22YpT,@user Can you please tell me what logic apple follows in booking iphonex? I booked in the night and lost my sleep and still get 5-6 week estimate. Even now if we book it is still the same estimate? @AppleSupport,@user To give you the best support options we need some additional details. Let's go to DM and let us know which country you're in. https://t.co/GDrqU22YpT,Sat Oct 28 15:16:40 +0000 2017,Sat Oct 28 16:05:31 +0000 2017,2931,True,True,False,False,5
53946,1711287,1711287,1711286,518395,@AppleSupport can y’all explain what’s going on https://t.co/ivpBZhOWif,@518395 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@AppleSupport can y’all explain what’s going on https://t.co/ivpBZhOWif,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 01:11:52 +0000 2017,Tue Nov 07 01:53:40 +0000 2017,2508,True,False,False,True,2
40381,1439414,1439414,1439413,369955,"@AppleSupport havent touched my iPad pro for like 2 weeks &amp; the battery is dead, hows that happen exactly??",@369955 We'd like to help any way we can. This is normal as you haven't used it in two weeks. How long have you tried charging it?,"@AppleSupport havent touched my iPad pro for like 2 weeks &amp; the battery is dead, hows that happen exactly??",@user We'd like to help any way we can. This is normal as you haven't used it in two weeks. How long have you tried charging it?,Mon Oct 16 18:42:36 +0000 2017,Mon Oct 16 18:49:35 +0000 2017,419,False,False,False,True,4
57187,1767369,1767369,1767368,531436,@AppleSupport please send a fix or work around for this: https://t.co/Wwx4Fbb1Ct,@531436 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@AppleSupport please send a fix or work around for this: https://t.co/Wwx4Fbb1Ct,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 21:31:00 +0000 2017,Tue Nov 07 22:25:00 +0000 2017,3240,True,False,False,True,2
52767,1697457,1697456,1697455,514895,@116450 @AppleSupport can you fix this autocorrecting every “I️” bug?,@514895 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@user @AppleSupport can you fix this autocorrecting every “I️” bug?,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 22:35:21 +0000 2017,Mon Nov 06 23:38:26 +0000 2017,3785,True,False,False,True,3
74929,2082189,2082189,2082188,615785,@AppleSupport my car all of a sudden does not automatically play my Apple Music when connected via Bluetooth since updating to #iOS11 I have to click play on my iPhone - v annoying. Help.,@615785 We'd like to look into this with you. Has your iPhone been restarted since you noticed this issue? Let us know in DM. https://t.co/GDrqU22YpT,@AppleSupport my car all of a sudden does not automatically play my Apple Music when connected via Bluetooth since updating to #iOS11 I have to click play on my iPhone - v annoying. Help.,@user We'd like to look into this with you. Has your iPhone been restarted since you noticed this issue? Let us know in DM. https://t.co/GDrqU22YpT,Tue Oct 10 17:38:29 +0000 2017,Tue Oct 10 18:30:32 +0000 2017,3123,True,True,False,False,2
3096,126379,126375,126377,144366,@AppleSupport @144367 @144365 My battery percentage isn’t correct...help?,@144366 Happy to! Can you provide us with more details about what's going on? Which device and iOS version are you using? Let us know in DM. https://t.co/GDrqU22YpT,@AppleSupport @user @user My battery percentage isn’t correct...help?,@user Happy to! Can you provide us with more details about what's going on? Which device and iOS version are you using? Let us know in DM. https://t.co/GDrqU22YpT,Fri Nov 24 03:23:48 +0000 2017,Fri Nov 24 03:30:52 +0000 2017,424,True,True,False,False,7
35065,1235657,1235656,1235658,409822,@AppleSupport 11.0.3,"@409822 Does it always seem to get hot when on phone calls, or was this the first time? When did the battery issues begin?",@AppleSupport 11.0.3,"@user Does it always seem to get hot when on phone calls, or was this the first time? When did the battery issues begin?",Wed Oct 25 18:37:46 +0000 2017,Wed Oct 25 18:55:53 +0000 2017,1087,False,False,False,False,6
57970,1774494,1774494,1774493,533281,"Instead of extra characters in #twitter, can @AppleSupport fix this damn I️ bug on iPhones 📱 first??? 🤔",@533281 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"Instead of extra characters in #twitter, can @AppleSupport fix this damn I️ bug on iPhones 📱 first??? 🤔",@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 01:41:59 +0000 2017,Wed Nov 08 04:16:51 +0000 2017,9292,True,False,False,True,2
61645,1863930,1863930,1863929,556906,"@AppleSupport Since the last update, too many problems. I even think about Android...😏 HELP..!",@556906 We'll be happy to help. Please DM us details on the issues you're having and we'll work with you there. https://t.co/GDrqU22YpT,"@AppleSupport Since the last update, too many problems. I even think about Android...😏 HELP..!",@user We'll be happy to help. Please DM us details on the issues you're having and we'll work with you there. https://t.co/GDrqU22YpT,Fri Oct 20 09:04:44 +0000 2017,Fri Oct 20 14:09:28 +0000 2017,18284,True,True,False,False,2
16791,599076,599075,599077,262084,@AppleSupport Found that link and tried all of that before tweeting.,@262084 Send us a DM and we can start looking into it from there. https://t.co/GDrqU22YpT,@AppleSupport Found that link and tried all of that before tweeting.,@user Send us a DM and we can start looking into it from there. https://t.co/GDrqU22YpT,Sun Dec 03 20:46:33 +0000 2017,Sun Dec 03 21:18:31 +0000 2017,1918,True,True,False,False,4
54654,1725276,1725276,1725275,521808,Pretty annoyed with apples new update. Not being able to even type out letters anymore is very frustrating .  @AppleSupport,@521808 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Pretty annoyed with apples new update. Not being able to even type out letters anymore is very frustrating . @AppleSupport,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 02:51:52 +0000 2017,Tue Nov 07 04:47:00 +0000 2017,6908,True,False,False,True,2
47271,1597287,1597287,1597286,490678,This is what I've been seeing.. is it cause I haven't updated or cause others have? HALLLPPP @115858. https://t.co/qWdxOKkicX,@490678 Thanks for reaching out! We've got your back. Try these steps and let us know how it goes: https://t.co/xU1AGHStV6,This is what I've been seeing.. is it cause I haven't updated or cause others have? HALLLPPP @user. https://t.co/qWdxOKkicX,@user Thanks for reaching out! We've got your back. Try these steps and let us know how it goes: https://t.co/xU1AGHStV6,Sat Nov 04 18:57:34 +0000 2017,Sat Nov 04 22:41:31 +0000 2017,13437,True,False,False,False,2
71213,2025907,2025907,2025906,393679,"@AppleSupport I keep my Mac screen colors inverted, but when it wakes in 10.13, it reverts to normal and I can’t invert again w/out reboot.",@393679 We can definitely look into this further with you. Which macOS are you running currently? DM to let us know. https://t.co/GDrqU22YpT,"@AppleSupport I keep my Mac screen colors inverted, but when it wakes in 10.13, it reverts to normal and I can’t invert again w/out reboot.",@user We can definitely look into this further with you. Which macOS are you running currently? DM to let us know. https://t.co/GDrqU22YpT,Mon Nov 06 14:41:47 +0000 2017,Mon Nov 06 17:03:29 +0000 2017,8502,True,True,False,False,2
